oid,x,y,AREA,PERIMETER,ESRI_NUM,ESRI_ID,AREA1,PERIMETER1,CNTYPT_,CNTYPT_ID,GEOGLOBE_P,PINYIN,CLASS,ID,PN,ADCODE93
1077,107.24596,31.925125,0,0,5,5,0,0,9,0,通江县,Tongjiang Xian,AI,0,0,0
1078,94.059891,31.923021,0,0,6,6,0,0,0,0,巴青县,Baqeen Xian,AI,0,0,0
1079,102.23379,31.911007,0,0,7,7,0,0,0,0,马尔康县,Barkam Xian,AI,0,0,0
1080,120.26609,31.90877,0,0,8,8,0,0,0,0,江阴市,Jiangyin Shi,AH,0,0,0
1081,121.1682,31.893732,0,0,9,9,0,0,0,0,海门县,Haimen Xian,AI,0,0,0
1082,109.51627,31.891205,0,0,0,0,0,0,0,0,镇坪县,Zhenping Xian,AI,0,0,0
1083,111.26708,31.888035,0,0,0,0,0,0,0,0,保康县,Baokang Xian,AI,0,0,0
1084,117.47131,31.887754,0,0,0,0,0,0,0,9,肥东县,Feidong Xian,AI,0,0,0
1085,93.779015,31.886972,0,0,0,0,0,0,0,0,索县,Sog Xian,AI,0,0,0
1086,103.85303,31.688932,0,0,0,0,0,0,0,0,茂县,Mao Xian,AI,0,0,0
1087,115.85912,31.685169,0,0,0,0,0,0,0,0,金寨县,Jinzhai Xian,AI,0,0,0
1088,119.02287,31.656557,0,0,0,0,0,0,0,0,溧水县,Lishui Xian,AI,0,0,0
1089,104.42853,31.649504,0,0,0,0,0,0,0,0,安县,An Xian,AI,0,0,0
1090,120.73379,31.646582,0,0,0,0,0,0,0,0,常熟市,Changshu Shi,AH,0,0,0
1091,105.15763,31.63843,0,0,0,0,0,0,0,0,梓潼县,Zitong Xian,AI,0,0,0
1092,99.986717,31.631144,0,0,0,0,0,0,0,3,甘孜县,Garzee Xian,AI,0,0,0
1093,121.38989,31.627645,0,0,0,0,0,0,0,0,崇明县,Chongming Xian,AI,0,0,0
1094,114.85754,31.625341,0,0,0,0,0,0,0,0,新县,Xin Xian,AI,0,0,0
1095,113.81899,31.61832,0,0,0,0,0,0,0,0,广水市,Guangshui Shi,AH,0,0,0
1096,105.96703,31.58316,0,0,0,0,0,0,0,0,阆中县,Langzhong Xian,AI,0,0,0
1097,120.29621,31.574585,0,0,0,0,0,0,0,0,无锡县,Wuxi Xian,AI,7,0,0
1098,107.10965,31.573645,0,0,0,0,0,0,0,0,平昌县,Pingchang Xian,AI,0,0,0
1099,114.11475,31.555717,0,0,0,0,0,0,0,0,大悟县,Dawu Xian,AI,0,0,0
1100,118.48344,31.555685,0,0,0,0,0,0,0,0,当涂县,Dangtu Xian,AI,0,0,0
1101,106.40368,31.526846,0,0,0,0,0,0,0,0,仪陇县,Yilong Xian,AI,0,0,0
1102,98.208023,31.50634,0,0,0,0,0,0,0,0,江达县,Jomda Xian,AI,0,0,0
1103,102.05733,31.486824,0,0,0,0,0,0,0,0,金川县,Jinchuan(Quqeen) Xian,AI,0,0,0
1104,104.19762,31.342484,0,0,0,0,0,0,0,0,绵竹县,Mianzhu Xian,AI,0,0,0
1105,118.86151,31.32163,0,0,0,0,0,0,0,0,高淳县,Gaochun Xian,AI,0,0,0
1106,120.61862,31.31271,0,0,0,0,0,0,0,0,吴县,Wu Xian,AI,0,0,0
1107,117.91132,31.298515,0,0,0,0,0,0,0,0,无为县,Wuwei Xian,AI,0,0,0
1108,114.61572,31.287647,0,0,0,0,0,0,0,0,红安县,Hong'an Xian,AI,4,0,0
1109,113.68892,31.263714,0,0,0,0,0,0,0,0,安陆市,Anlu Shi,AH,0,0,0
1110,117.28835,31.253363,0,0,0,0,0,0,0,0,庐江县,Lujiang Xian,AI,0,0,0
1111,110.75928,31.23525,0,0,0,0,0,0,0,0,兴山县,Xingshan Xian,AI,0,0,0
1112,105.37611,31.229305,0,0,0,0,0,0,0,0,盐亭县,Yanting Xian,AI,0,0,0
1113,107.50009,31.226969,0,0,0,0,0,0,0,0,达县,Da Xian,AI,0,0,0
1114,96.588074,31.216978,0,0,0,0,0,0,0,0,类乌齐县,Riwoqee Xian,AI,0,0,0
1115,98.82695,31.216948,0,0,0,0,0,0,0,0,白玉县,Baiyuu Xian,AI,0,0,3
1116,121.69783,31.197155,0,0,0,0,0,0,0,0,川沙县,Chuansha Xian,AI,0,0,0
1117,108.4195,31.187906,0,0,0,0,0,0,0,0,开县,Kai Xian,AI,0,0,0
1118,112.58926,31.169827,0,0,0,0,0,0,0,0,钟祥县,Zhongxiang Xian,AI,0,0,0
1119,120.63779,31.167065,0,0,0,0,0,0,0,0,吴江县,Wujiang Xian,AI,0,0,0
1120,118.56583,31.147228,0,0,0,0,0,0,0,0,芜湖县,Wuhu Xian,AI,0,0,0
1121,121.10776,31.144772,0,0,0,0,0,0,0,0,青浦县,Qingpu Xian,AI,0,0,0
1122,87.233894,29.291576,0,0,0,0,0,0,0,0,昂仁县,Ngamring Xian,AI,0,0,0
1123,90.982277,29.289984,0,0,0,0,0,0,0,0,贡嘎县,Gonggar Xian,AI,0,0,0
1124,121.42555,29.283617,0,0,0,0,0,0,0,0,宁海县,Ninghai Xian,AI,0,0,0
1125,106.25296,29.281507,0,0,0,0,0,0,0,0,江津县,Jiangjin Xian,AI,0,0,0
1126,116.18919,29.272564,0,0,0,0,0,0,1,0,都昌县,Duchang Xian,AI,0,0,0
1127,115.1013,29.262537,0,0,0,0,0,0,4,0,武宁县,Wuning Xian,AI,0,0,0
1128,113.80643,29.261196,0,0,0,0,0,0,6,0,通城县,Tongcheng Xian,AI,0,0,0
1129,120.22798,29.260567,0,0,0,0,0,0,7,0,东阳市,Dongyang Shi,AH,0,0,0
1130,117.84459,29.244728,0,0,0,0,0,0,0,0,婺源县,Wuyuan Xian,AI,0,0,0
1131,102.36903,29.236254,0,0,0,0,0,0,0,0,石棉县,Shimian Xian,AI,0,0,0
1132,89.840157,29.231953,0,0,0,0,0,0,0,0,仁布县,Rinbung Xian,AI,0,0,0
1133,103.26637,29.226482,0,0,0,0,0,0,0,0,峨边彝族自治县,Ebian Yizu Zizhixian,AI,0,0,0
1134,91.776871,29.223824,0,0,0,0,0,0,0,0,乃东县,Needong Xian,AI,4,0,0
1135,91.304939,29.221889,0,0,0,0,0,0,0,0,扎囊县,Zhanang Xian,AI,5,0,0
1136,94.1996,29.2143,0,0,0,0,0,0,0,0,米林县,Mainling Xian,AI,0,0,0
1137,103.94312,29.209244,0,0,0,0,0,0,0,0,犍为县,Qianweixian,AI,0,0,0
1138,119.47885,29.204453,0,0,0,0,0,0,0,0,兰溪市,Lanxi Shi,AH,0,0,0
1139,104.98831,29.188721,0,0,0,0,0,0,0,0,富顺县,Fushun Xian,AI,0,0,0
1140,110.20719,25.236319,0,0,0,0,0,0,0,0,临桂县,Lingui Xian,AI,0,0,0
1141,102.49001,25.232294,0,0,0,0,0,0,1,0,富民县,Fumin Xian,AI,0,0,0
1142,100.30888,25.230034,0,0,0,0,0,0,2,0,巍山彝族回族自治县,Weishan Yizu Huizu Zizhixian,AI,0,0,0
1143,109.38817,25.217857,0,0,0,0,0,0,3,0,融安县,Rong'an Xian,AI,0,0,0
1144,101.27696,25.196548,0,0,0,0,0,0,4,0,南华县,Nanhua Xian,AI,0,0,0
1145,111.58242,25.189919,0,0,0,0,0,0,5,0,江华瑶族自治县,Jianghua Yaozu Zizhixian,AI,0,0,0
1146,106.1015,25.17083,0,0,0,0,0,0,6,0,望谟县,Wangmo Xian,AI,0,0,0
1147,102.0801,25.147398,0,0,0,0,0,0,7,0,禄丰县,Lufeng Xian,AI,0,0,0
1148,115.39172,25.138239,0,0,0,0,0,0,8,0,安远县,Anyuan Xian,AI,0,0,0
1149,113.34679,25.134874,0,0,0,0,0,0,9,0,乐昌县,Lechang Xian,AI,0,0,0
1150,114.30209,25.118843,0,0,0,0,0,0,0,0,南雄县,Nanxiong Xian,AI,0,0,0
1151,105.46661,25.115334,0,0,0,0,0,0,0,0,安龙县,Anlong Xian,AI,0,0,0
1152,116.0906,25.091484,0,0,0,0,0,0,0,0,武平县,Wuping Xian,AI,0,0,0
1153,113.74312,25.090054,0,0,0,0,0,0,0,0,仁化县,Renhua Xian,AI,0,0,0
1154,109.24854,25.065443,0,0,0,0,0,0,0,0,融水苗族自治县,Rongshui Miaozu Zizhixian,AI,0,0,0
1155,118.18125,25.060591,0,0,0,0,0,0,0,0,安溪县,Anxi Xian,AI,0,0,0
1156,100.52559,25.055601,0,0,0,0,0,0,0,0,南涧彝族自治县,Nanjian Yizu Zizhixian,AI,0,0,0
1157,116.41784,25.053339,0,0,0,0,0,0,0,0,上杭县,Shanghang Xian,AI,0,0,0
1158,103.66253,25.032265,0,0,0,0,0,0,0,0,陆良县,Luliang Xian,AI,0,0,0
1159,98.49498,25.024349,0,0,0,0,0,0,0,0,腾冲县,Tengchong Xian,AI,0,0,0
1160,118.80282,25.022078,0,0,0,0,0,0,0,0,惠安县,Hui'an Xian,AI,0,0,9
1161,121.45836,25.013855,0,0,0,0,0,0,0,0,台北县,Taipei Hsien,AI,0,0,0
1162,107.15588,25.008724,0,0,0,0,0,0,0,0,天峨县,Tian'e Xian,AI,0,0,0
1163,121.3064,24.998001,0,0,0,0,0,0,0,0,桃园县,Taoyuan Hsien,AI,0,0,0
1164,117.52119,24.994219,0,0,0,0,0,0,0,0,华安县,Hua'an Xian,AI,0,0,0
1165,105.81012,24.992802,0,0,0,0,0,0,0,0,册亨县,Ceheng Xian,AI,0,0,0
1166,107.53483,24.983593,0,0,0,0,0,0,0,0,南丹县,Nandan Xian,AI,0,0,0
1167,109.98013,24.981726,0,0,0,0,0,0,0,0,永福县,Yongfu Xian,AI,0,0,0
1168,118.37565,24.953054,0,0,0,0,0,0,0,0,南安县,Nan'an Xian,AI,0,0,0
1169,115.63363,24.946922,0,0,0,0,0,0,0,0,寻乌县,Xunwu Xian,AI,0,0,0
1170,114.06315,24.945763,0,0,0,0,0,0,0,0,始兴县,Shixing Xian,AI,0,0,0
1171,102.47412,24.918442,0,0,0,0,0,0,0,0,安宁县,Anning Xian,AI,0,0,0
1172,103.14198,24.911066,0,0,1,1,0,0,0,0,宜良县,Yiliang Xian,AI,0,0,0
1173,102.79896,24.901342,0,0,2,2,0,0,0,0,呈贡县,Chenggong Xian,AI,0,0,0
1174,114.78477,24.899044,0,0,3,3,0,0,0,0,龙南县,Longnan Xian,AI,0,0,0
1175,104.30344,24.883085,0,0,4,4,0,0,0,5,罗平县,Luoping Xian,AI,0,0,0
1176,110.82197,24.832979,0,0,5,5,0,0,0,0,恭城县,Gongcheng Xian,AI,0,0,0
1177,103.99129,24.831856,0,0,6,6,0,0,0,0,师宗县,Shizong Xian,AI,0,0,0
1178,99.606697,24.831064,0,0,7,7,0,0,0,0,昌宁县,Changning Xian,AI,0,0,0
1179,108.25638,24.829609,0,0,8,8,0,0,0,0,环江毛南族自治县,Huanjiang Maonanzu Zizhixian,AI,0,0,0
1180,111.26509,24.824177,0,0,9,9,0,0,0,0,富川瑶族自治县,Fuchuan Yaozu Zizhixian,AI,0,0,0
1181,118.57193,24.810106,0,0,0,0,0,0,0,0,晋江县,Jinjiang Xian,AI,0,0,0
1182,120.95786,24.809208,0,0,0,0,0,0,0,0,新竹县,Hsinchu Hsien,AI,0,0,0
1183,98.294823,24.807653,0,0,0,0,0,0,0,0,梁河县,Lianghe Xian,AI,0,0,0
1184,106.56207,24.792288,0,0,0,0,0,0,0,0,乐业县,Leye Xian,AI,0,0,0
1185,113.26926,24.784229,0,0,0,0,0,0,0,0,乳源瑶族自治县,Ruyuan Yaozu Zizhixian,AI,0,0,0
1186,108.89851,24.781307,0,0,0,0,0,0,0,0,罗城仫佬族自治县,Luocheng Mulaozu Zizhixian,AI,0,0,0
1187,105.33133,24.78113,0,0,0,0,0,0,0,0,隆林各族自治县,Longlin Gezu Zizhixian,AI,0,0,0
1188,112.37812,24.779701,0,0,0,0,0,0,0,0,连县,Lian Xian,AI,0,0,0
1189,110.48363,24.777758,0,0,0,0,0,0,0,0,阳朔县,Yangshuo Xian,AI,0,0,0
1190,115.017,24.771282,0,0,0,0,0,0,0,0,定南县,Dingnan Xian,AI,0,0,0
1191,103.25993,24.76148,0,0,0,0,0,0,0,0,路南彝族自治县,Lunan Yizu Zizhixian,AI,0,0,0
1192,120.54454,31.864676,0,0,0,0,0,0,0,0,张家港市,Zhangjiagang Shi,AH,0,0,0
1193,106.75476,31.849014,0,0,0,0,0,0,0,0,巴中县,Bazhong Xian,AI,0,0,0
1194,104.44476,31.825459,0,0,0,0,0,0,0,0,北川县,Beichuan Xian,AI,0,0,0
1195,121.66275,31.81035,0,0,0,0,0,0,0,0,启东市,Qidong Shi,AH,0,0,0
1196,98.583702,31.80517,0,0,0,0,0,0,0,0,德格县,Deegee Xian,AI,0,0,2
1197,115.40706,31.803518,0,0,0,0,0,0,0,0,商城县,Shangcheng Xian,AI,0,0,0
1198,119.9523,31.782784,0,0,0,0,0,0,0,3,武进县,Wujin Xian,AI,0,0,0
1199,111.84473,31.781881,0,0,0,0,0,0,0,0,南漳县,Nanzhang Xian,AI,0,0,0
1200,104.74095,31.778116,0,0,0,0,0,0,0,0,江油市,Jiangyou Shi,AH,0,0,0
1201,116.49412,31.754595,0,0,0,0,0,0,0,0,六安县,Lu'an Xian,AI,0,0,0
1202,110.67695,31.754316,0,0,0,0,0,0,0,0,神农架林区,Shennongjia Linqu,AI,0,0,0
1203,119.57062,31.746979,0,0,0,0,0,0,0,6,金坛县,Jintan Xian,AI,0,0,0
1204,105.93304,31.743105,0,0,0,0,0,0,0,0,苍溪县,Cangxi Xian,AI,0,0,0
1205,118.103,31.720116,0,0,0,0,0,0,0,0,含山县,Hanshan Xian,AI,0,0,0
1206,117.15776,31.716938,0,0,0,0,0,0,0,0,肥西县,Feixi Xian,AI,0,0,0
1207,113.36982,31.715105,0,0,0,0,0,0,0,0,随州市,Suizhou Shi,AH,0,0,0
1208,118.36112,31.714224,0,0,0,0,0,0,0,0,和县,He Xian,AI,0,0,0
1209,112.26013,31.710701,0,0,0,0,0,0,0,0,宜城县,Yicheng Xian,AI,1,0,0
1210,79.802841,31.483721,0,0,0,0,0,0,0,0,札达县,Zanda Xian,AI,0,0,0
1211,93.68119,31.481417,0,0,0,0,0,0,0,0,比如县,Biru Xian,AI,0,0,0
1212,92.056244,31.480192,0,0,0,0,0,0,0,0,那曲县,Nagqu Xian,AI,0,0,0
1213,103.57815,31.477791,0,0,0,0,0,0,0,0,汶川县,Wenchuan Xian,AI,0,0,0
1214,116.93854,31.456448,0,0,0,0,0,0,0,0,舒城县,Shucheng Xian,AI,0,0,0
1215,103.16439,31.454174,0,0,0,0,0,0,0,0,理县,Li Xian,AI,0,0,0
1216,121.09863,31.451,0,0,0,0,0,0,0,0,太仓县,Taicang Xian,AI,0,0,0
1217,119.486,31.430706,0,0,0,0,0,0,0,0,溧阳县,Liyang Xian,AI,0,0,0
1218,95.630638,31.411268,0,0,0,0,0,0,0,0,丁青县,Deengqeen Xian,AI,0,0,0
1219,116.32011,31.407784,0,0,0,0,0,0,0,0,霍山县,Huoshan Xian,AI,0,0,0
1220,109.62247,31.406134,0,0,0,0,0,0,0,0,巫溪县,Wuxi Xian,AI,0,0,0
1221,100.67564,31.395166,0,0,0,0,0,0,0,0,炉霍县,Luhuo(Zhaggo) Xian,AI,0,0,0
1222,120.94823,31.386108,0,0,0,0,0,0,0,0,昆山市,Kunshan Shi,AH,0,0,0
1223,121.24902,31.385845,0,0,0,0,0,0,0,0,嘉定县,Jiading Xian,AI,0,0,0
1224,90.020287,31.366695,0,0,0,0,0,0,0,0,班戈县,Bangoin Xian,AI,0,0,0
1225,119.81438,31.363638,0,0,0,0,0,0,0,0,宜兴市,Yixing Shi,AH,0,0,0
1226,106.05859,31.359615,0,0,0,0,0,0,0,0,南部县,Nanbu Xian,AI,0,0,0
1227,107.71529,31.359371,0,0,0,0,0,0,0,0,宣汉县,Xuanhan Xian,AI,0,0,0
1228,97.166138,31.143131,0,0,0,0,0,0,0,0,昌都县,Qamdo Xian,AI,0,0,0
1229,104.17404,31.13427,0,0,0,0,0,0,0,0,什邡县,Shenfang Xian,AI,0,0,0
1230,119.18147,31.134151,0,0,0,0,0,0,0,0,郎溪县,Langxi Xian,AI,0,0,0
1231,121.37207,31.106131,0,0,0,0,0,0,0,0,上海县,Shanghai Xian,AI,0,0,0
1232,105.08757,31.09462,0,0,0,0,0,0,0,0,三台县,Santai Xian,AI,0,0,0
1233,118.19427,31.090563,0,0,0,0,0,0,0,0,繁昌县,Fangchang Xian,AI,0,0,0
1234,109.88886,31.081345,0,0,0,0,0,0,0,0,巫山县,Wushan Xian,AI,0,0,0
1235,107.86745,31.078833,0,0,0,0,0,0,0,0,开江县,Kaijiang Xian,AI,0,0,0
1236,106.56503,31.075796,0,0,0,0,0,0,0,0,营山县,Yingshan Xian,AI,0,0,0
1237,111.64176,31.068062,0,0,0,0,0,0,0,0,远安县,Yuan'an Xian,AI,0,0,0
1238,121.7519,31.055321,0,0,0,0,0,0,0,0,南汇县,Nanhui Xian,AI,0,0,0
1239,109.52475,31.054707,0,0,0,0,0,0,0,0,奉节县,Fengjie Xian,AI,0,0,0
1240,116.93861,31.05228,0,0,0,0,0,0,0,0,桐城县,Tongcheng Xian,AI,0,0,0
1241,104.67905,31.044277,0,0,0,0,0,0,0,2,中江县,Zhongjiang Xian,AI,0,0,0
1242,106.40889,31.036739,0,0,0,0,0,0,0,0,蓬安县,Peng'an Xian,AI,0,0,0
1243,110.40453,31.030022,0,0,0,0,0,0,0,0,巴东县,Badong Xian,AI,0,0,0
1244,113.7464,31.025822,0,0,0,0,0,0,0,0,云梦县,Yunmeng Xian,AI,0,0,0
1245,113.11685,31.024815,0,0,0,0,0,0,0,0,京山县,Jingshan Xian,AI,0,0,0
1246,85.155975,31.022945,0,0,0,0,0,0,0,0,措勤县,Coqeen Xian,AI,9,0,0
1247,103.62142,31.014395,0,0,0,0,0,0,0,0,都江堰市,Dujiangyan Shi,AH,0,0,0
1248,119.90137,31.013893,0,0,0,0,0,0,0,0,长兴县,Changxing Xian,AI,0,0,0
1249,105.88094,31.010458,0,0,0,0,0,0,0,0,西充县,Xichong Xian,AI,0,0,0
1250,121.22764,31.009476,0,0,0,0,0,0,0,0,松江县,Songjiang Xian,AI,0,0,0
1251,110.69416,30.999617,0,0,0,0,0,0,0,0,秭归县,Zigui Xian,AI,0,0,0
1252,102.35508,30.992863,0,0,0,0,0,0,0,0,小金县,Xiaojin Xian,AI,0,0,0
1253,103.94507,30.991879,0,0,0,0,0,0,0,0,彭县,Peng Xian,AI,0,0,0
1254,101.12205,30.989025,0,0,0,0,0,0,0,1,道孚县,Dawu Xian,AI,0,0,0
1255,104.28307,30.98131,0,0,0,0,0,0,0,0,广汉市,Guanghan Shi,AH,0,0,0
1256,108.89149,30.966854,0,0,0,0,0,0,0,0,云阳县,Yunyang Xian,AI,0,0,0
1257,117.7875,30.953846,0,0,0,0,0,0,0,0,铜陵县,Tongling Xian,AI,0,0,0
1258,113.56968,30.946003,0,0,0,0,0,0,0,0,应城市,Yingcheng Shi,AH,0,0,0
1259,100.30366,30.94496,0,0,0,0,0,0,0,0,新龙县,Xinlong(Nyagrong) Xian,AI,0,0,1
1260,94.698189,30.940203,0,0,0,0,0,0,0,0,边坝县,Banbar Xian,AI,0,0,0
1261,88.704735,30.931904,0,0,0,0,0,0,0,0,申扎县,Xainza Xian,AI,0,0,0
1262,118.33241,30.924437,0,0,0,0,0,0,0,0,南陵县,Nanling Xian,AI,0,0,0
1263,121.45528,30.915609,0,0,0,0,0,0,0,0,奉贤县,Fengxian Xian,AI,0,0,0
1264,121.15807,30.901217,0,0,0,0,0,0,0,0,金山县,Jinshan Xian,AI,0,0,0
1265,119.42019,30.894686,0,0,0,0,0,0,0,0,广德县,Guangde Xian,AI,0,0,0
1266,105.38237,30.87612,0,0,0,0,0,0,0,0,射洪县,Shehong Xian,AI,0,0,0
1267,101.88769,30.876024,0,0,0,0,0,0,0,0,丹巴县,Danba(Rongzhag) Xian,AI,1,0,0
1268,114.36559,30.875669,0,0,0,0,0,0,0,0,黄陂县,Huangpi Xian,AI,0,0,0
1269,98.270248,30.86838,0,0,0,0,0,0,0,0,贡觉县,Konjo Xian,AI,0,0,0
1270,104.43456,30.857916,0,0,0,0,0,0,0,0,金堂县,Jintang Xian,AI,0,0,0
1271,116.35818,30.857161,0,0,0,0,0,0,0,0,岳西县,Yuexi Xian,AI,0,0,0
1272,114.79912,30.845839,0,0,0,0,0,0,0,0,新洲县,Xinzhou Xian,AI,0,0,0
1273,106.96224,30.844326,0,0,0,0,0,0,0,0,渠县,Qu Xian,AI,0,0,0
1274,120.91722,30.843824,0,0,0,0,0,0,0,0,嘉善县,Jiashan Xian,AI,0,0,0
1275,108.35496,30.836559,0,0,0,0,0,0,0,0,万县,Wan Xian,AI,0,0,0
1276,111.78712,30.831511,0,0,0,0,0,0,0,0,当阳市,Dangyang Shi,AH,0,0,0
1277,104.16055,30.83139,0,0,0,0,0,0,0,0,新都县,Xindu Xian,AI,0,0,0
1278,103.88877,30.807074,0,0,0,0,0,0,0,0,郫县,Pi Xian,AI,0,0,0
1279,115.3904,30.790346,0,0,0,0,0,0,0,0,罗田县,Luotian Xian,AI,0,0,0
1280,105.70863,30.776373,0,0,0,0,0,0,0,0,蓬溪县,Pengxi Xian,AI,0,0,0
1281,111.32417,30.773214,0,0,0,0,0,0,0,0,宜昌县,Yichang Xian,AI,0,0,0
1282,106.11032,30.771528,0,0,0,0,0,0,0,0,南充县,Nanchong Xian,AI,0,0,0
1283,95.82933,30.74814,0,0,0,0,0,0,0,0,洛隆县,Lhorong Xian,AI,0,0,0
1284,115.66945,30.742138,0,0,0,0,0,0,0,0,英山县,Yingshan Xian,AI,0,0,0
1285,107.20484,30.738197,0,0,0,0,0,0,0,0,大竹县,Dazhu Xian,AI,0,0,0
1286,122.45438,30.723564,0,0,0,0,0,0,0,0,嵊泗县,Shengsi Xian,AI,0,0,0
1287,121.01234,30.70422,0,0,0,0,0,0,0,0,平湖县,Pinghu Xian,AI,0,0,0
1288,103.8306,30.702269,0,0,0,0,0,0,0,0,温江县,Wenjiang Xian,AI,0,0,0
1289,117.21059,30.69371,0,0,0,0,0,0,0,0,枞阳县,Zongyang Xian,AI,0,0,0
1290,118.40659,30.68671,0,0,0,0,0,0,0,0,泾县,Jing Xian,AI,0,0,0
1291,107.78897,30.666655,0,0,0,0,0,0,0,0,梁平县,Liangping Xian,AI,0,0,0
1292,97.558945,30.660685,0,0,0,0,0,0,0,0,察雅县,Chagyab Xian,AI,0,0,0
1293,113.16412,30.65625,0,0,0,0,0,0,0,0,天门市,Tianmen Shi,AH,0,0,0
1294,113.8287,30.648508,0,0,0,0,0,0,0,0,汉川县,Hanchuan Xian,AI,0,0,0
1295,120.54274,30.641678,0,0,0,0,0,0,2,0,桐乡县,Tongxiang Xian,AI,0,0,0
1296,119.68716,30.637701,0,0,0,0,0,0,3,0,安吉县,Anji Xian,AI,0,0,0
1297,117.86305,30.636639,0,0,0,0,0,0,5,0,青阳县,Qingyang Xian,AI,0,0,0
1298,103.67261,30.636564,0,0,0,0,0,0,6,0,崇庆县,Chongqing Xian,AI,0,0,0
1299,116.5672,30.630346,0,0,0,0,0,0,7,0,潜山县,Qianshan Xian,AI,0,0,0
1300,118.97754,30.619968,0,0,0,0,0,0,8,0,宁国县,Ningguo Xian,AI,0,0,0
1301,109.72627,30.610687,0,0,0,0,0,0,9,0,建始县,Jianshi Xian,AI,0,0,0
1302,93.505119,30.604832,0,0,0,0,0,0,0,0,嘉黎县,Jiali(Lhari) Xian,AI,0,0,0
1303,103.52304,30.584782,0,0,0,0,0,0,0,0,大邑县,Dayi Xian,AI,0,0,0
1304,114.02563,30.580984,0,0,0,0,0,0,0,0,汉阳县,Hanyang Xian,AI,0,0,0
1305,103.92331,30.579893,0,0,0,0,0,0,0,0,双流县,Shuangliu Xian,AI,0,0,0
1306,120.0848,30.553133,0,0,0,0,0,0,0,0,德清县,Deqing Xian,AI,0,0,0
1307,106.44057,30.54562,0,0,0,0,0,0,0,0,岳池县,Yuechi Xian,AI,0,0,0
1308,120.69362,30.528711,0,0,0,0,0,0,0,0,海宁市,Haining Shi,AH,0,0,0
1309,120.93202,30.517859,0,0,0,0,0,0,0,0,海盐县,Haiyan Xian,AI,2,0,0
1310,91.09977,30.486753,0,0,0,0,0,0,0,0,当雄县,Damxung Xian,AI,0,0,0
1311,106.63175,30.474428,0,0,0,0,0,0,0,0,广安县,Guangan Xian,AI,0,0,0
1312,111.1915,30.474218,0,0,0,0,0,0,0,0,长阳土家族自治县,Changyang Tujiazu Zizhixian,AI,0,0,0
1313,115.25204,30.458691,0,0,0,0,0,0,0,0,浠水县,Xishui Xian,AI,0,0,0
1314,114.86549,30.446987,0,0,0,0,0,0,0,0,黄州市,Huangzhou Shi,AH,0,0,0
1315,120.29733,30.431538,0,0,0,0,0,0,0,0,余杭县,Yuhang Xian,AI,0,0,0
1316,111.75759,30.429537,0,0,0,0,0,0,0,0,枝江县,Zhijiang Xian,AI,0,0,0
1317,103.81094,30.423536,0,0,0,0,0,0,0,0,新津县,Xinjin Xian,AI,0,0,0
1318,112.89296,30.420952,0,0,0,0,0,0,0,0,潜江市,Qianjiang Shi,AH,0,0,0
1319,116.26508,30.420059,0,0,0,0,0,0,0,0,太湖县,Taihu Xian,AI,0,0,0
1320,103.45683,30.41659,0,0,0,0,0,0,0,0,邛崃县,Qionglai Xian,AI,0,0,0
1321,116.64709,30.409006,0,0,0,0,0,0,0,0,怀宁县,Huaining Xian,AI,0,0,0
1322,111.45792,30.392385,0,0,0,0,0,0,0,0,枝城市,Zhicheng Shi,AH,0,0,0
1323,104.55041,30.390272,0,0,0,0,0,0,0,0,简阳县,Jianyang Xian,AI,0,0,3
1324,106.76959,30.383263,0,0,0,0,0,0,0,0,华蓥市,Huaying Shi,AH,0,0,0
1325,102.82102,30.372356,0,0,0,0,0,0,0,0,宝兴县,Baoxing Xian,AI,0,0,0
1326,113.45283,30.371765,0,0,0,0,0,0,0,0,仙桃市,Xiantao Shi,AH,0,0,0
1327,106.29092,30.36116,0,0,0,0,0,0,0,0,武胜县,Wusheng Xian,AI,0,0,0
1328,114.31539,30.353367,0,0,0,0,0,0,0,0,武昌县,Wuchang Xian,AI,0,0,0
1329,112.19077,30.350445,0,0,0,0,0,0,0,0,江陵县,Jiangling Xian,AI,0,0,0
1330,106.91963,30.335321,0,0,0,0,0,0,0,0,邻水县,Linshui Xian,AI,0,0,0
1331,107.35619,30.323742,0,0,0,0,0,0,0,0,垫江县,Dianjiang Xian,AI,0,0,0
1332,81.181648,30.312555,0,0,0,0,0,0,0,0,普兰县,Burang Xian,AI,0,0,9
1333,108.93354,30.299772,0,0,0,0,0,0,0,6,利川市,Lichuan Shi,AH,0,0,0
1334,108.03158,30.298578,0,0,0,0,0,0,0,7,忠县,Zhong Xian,AI,0,0,0
1335,118.53877,30.291025,0,0,0,0,0,0,0,0,旌德县,Jingde Xian,AI,0,0,0
1336,105.0209,30.286827,0,0,0,0,0,0,0,0,乐至县,Lezhi Xian,AI,0,0,0
1337,122.20725,30.24157,0,0,0,0,0,0,0,0,岱山县,Daishan Xian,AI,0,0,0
1338,115.4247,30.238474,0,0,0,0,0,0,0,0,蕲春县,Qichun Xian,AI,0,0,0
1339,119.72128,30.231056,0,0,0,0,0,0,0,0,临安县,Lin'an Xian,AI,0,0,0
1340,103.50259,30.214197,0,0,0,0,0,0,0,0,蒲江县,Pujiang Xian,AI,0,0,0
1341,117.4667,30.207769,0,0,0,0,0,0,0,9,石台县,Shitai Xian,AI,0,0,0
